corpus	text	refind	label	description	class	relations	notes
mandarin	hml	0057	nánzhuāng	dressed as boy	abs		
mandarin	hml	0058	yàoqiú	request (of Hua Mulan)	abs		
mandarin	hml	0059	tóngshí	at the same time	tme		
mandarin	hml	0060	wǔyì	Hua Mulan's fighting skills	abs		
mandarin	hml	0061	qīnrén	relatives of Hua Mulan	hum		
mandarin	hml	0062	gōngjiàn	bow and arrow (that Hua Mulan bought)	inm		
mandarin	hml	0063	yīqiē	everything (that Hua Mulan packed; her luggage)	inm		
mandarin	hml	0064	chāotíng	royal court	loc		
mandarin	hml	0065	yuánshuài	marshal	hum		
mandarin	hml	0066	rén	persons (soldiers) assembled by the marshal	hum		
mandarin	hml	0067	mǎ	horses assembled by the marshal	anm		
mandarin	hml	0068	dāo	knife	inm		
mandarin	hml	0069	qiāng	gun	inm		
mandarin	hml	0070	dàduì	brigade	hum	< 0004	
mandarin	hml	0071	qiánxiàn	front	loc		
mandarin	hml	0072	huánghé	Yellow River	loc		
mandarin	hml	0073	túzhong	en route (march)	abs		
mandarin	hml	0074	gùshì	story	abs		
mandarin	hml	0075	zhànshì	warrior	hum		
mandarin	hml	0076	shìér	things (done by men)	abs		
mandarin	hml	0077	shíhòu	at this moment	tme		
mandarin	hml	0078	ZERO	we	hum		
mandarin	hml	0079	zhàn	war	abs		
mandarin	hml	0080	ùnǚ	women (in the back)	hum		
mandarin	hml	0081	hòufāng	military logistics (the back)	abs		
mandarin	hml	0082	zérèn	responsibilities of the women	abs		
mandarin	hml	0083	yī	clothes	inm		
mandarin	hml	0084	shí	food	inm		
mandarin	hml	0085	zhēngqiáng	debate	abs		
mandarin	hml	0086	gǎnjué	feeling	abs		
mandarin	hml	0087	zhàncháng	battlefield	loc		
mandarin	hml	0088	fēnggōngweiji	great achievement	abs		
mandarin	hml	0089	gǔzǐ	ribs of Hua Mulan	bdp		
mandarin	hml	0090	tóngshí	at the same time	tme		
mandarin	hml	0091	ZERO	relationship	abs		
mandarin	hml	0092	duì	squadron	hum	< 0004	
mandarin	hml	0093	ZERO	the person organizing the troops	hum		
mandarin	hml	0094	cì	one time	tme		
mandarin	hml	0095	bīngmǎ	troops and horses	anm	< 0004	
mandarin	hml	0097	jūn	two armies (both the Chinese and the Turkish one)	hum	> 0004, 0006, 0100	
mandarin	hml	0098	jì	ruse of the Turks	abs		
mandarin	hml	0099	jiéguǒ	result	abs		
mandarin	hml	0100	dàjūn	main forces of the Turks	hum	< 0006	
mandarin	hml	0101	shíhòu	moment	tme		
mandarin	hml	0102	bùduì	troop led by Hua Mulan	hum	< 0004, 0194	
mandarin	hml	0103	shíkè	moment	tme		
mandarin	hml	0104	wáng	Turkish king	hum	< 0006; > 0126	
mandarin	hml	0105	jīzhì	intelligence of Hua Mulan	abs	M 0001	
mandarin	hml	0106	huímǎqiang	sudden thrust	abs		
mandarin	hml	0107	ying	camp of the Turks	loc		
mandarin	hml	0108	gong	surprising achievements of Hua Mulan	abs		
mandarin	hml	0109	shēng	promotion	abs		
mandarin	hml	0110	shang	reward	abs		
mandarin	hml	0111	shíhòu	moment	tme		
mandarin	hml	0112	yèshēn	night	tme		
mandarin	hml	0113	rén	person	hum		
mandarin	hml	0114	ying	camp of the Chinese army	loc		
mandarin	hml	0115	sùniǎo	bird (returning to its nest)	anm		
mandarin	hml	0116	běi	North	loc		
mandarin	hml	0117	nán	South	loc		
mandarin	hml	0118	shíhòu	moment	tme		
mandarin	hml	0119	duānní	indication	abs		
mandarin	hml	0120	jì	plan made by Hua Mulan	abs		
mandarin	hml	0121	bīng	Turkish soldiers	hum	< 0006	
mandarin	hml	0122	yíngzhài	barracks of the Turkish soldiers	loc		
mandarin	hml	0123	shíhòu	moment	tme		
mandarin	hml	0124	cì	time (repeatedly)	tme		
mandarin	hml	0125	cì	this time	tme		
mandarin	hml	0126	xīn	heart of the Turkish king	bdp	M 0104	
mandarin	hml	0127	jiéguǒ	result	abs		
mandarin	hml	0128	jiéguǒ	result	abs		
mandarin	hml	0129	sìxià	all sides	loc		
mandarin	hml	0130	ZERO	the attack of the Turks	abs		
mandarin	hml	0131	sǐ	dead	hum		
mandarin	hml	0132	shāng	injured	hum		
mandarin	hml	0133	shù	number	mss		
mandarin	hml	0134	nénglì	capability	abs		
mandarin	hml	0135	ren	person sent by Hua Mulan	hum		
mandarin	hml	0136	cheng	city	loc		
mandarin	hml	0137	min	people (in the city)	hum		
mandarin	hml	0138	jūnjì	discipline	abs		
mandarin	hml	0139	cì	at this time	tme		
mandarin	hml	0140	shǒubì	shoulder of Hua Mulan	bdp		
mandarin	hml	0141	jiànshāng	injury on Hua Mulan's shoulder	abs		
mandarin	hml	0142	nǚér	daughter of the marshal	hum		
mandarin	hml	0143	dàjiā	everybody	hum		
mandarin	hml	0144	bànfǎ	possibility	abs		
mandarin	hml	0145	qīn	wife	hum		
mandarin	hml	0146	xiāng	village of Hua Mulan	loc		
mandarin	hml	0147	shěng	province of Hua Mulan's village	loc		
mandarin	hml	0148	shíhòu	at this time	tme		
mandarin	hml	0149	jiānglǐng	high ranking officials	hum		
mandarin	hml	0150	qīn	(the marshal's) relative	hum		
mandarin	hml	0151	jiā	home of Hua Mulan	loc		
mandarin	hml	0152	qīzǐ	(non-existent) wife of Hua Mulan	hum		
mandarin	hml	0153	shíhòu	this time	tme		
mandarin	hml	0154	huángjīn	gold	inm		
mandarin	hml	0155	yùbó	jade	inm		
mandarin	hml	0156	dàjiā	everybody	hum		
mandarin	hml	0157	shēngguān	promotion	abs		
mandarin	hml	0158	shòushǎng	price	abs		
mandarin	hml	0159	jiārén	family of Hua Mulan	hum	> 0001, 0163, 0164, 0165	
mandarin	hml	0160	sheng	remaining life of Hua Mulan	tme		
mandarin	hml	0161	xiǎngfǎ	thought / plan of Hua Mulan	abs		
mandarin	hml	0162	bǎixìng	civilians (in Hua Mulan's village) she meets on her return	hum		
mandarin	hml	0163	fùmǔ	parents of Hua Mulan	hum	< 0159; > 0003	
mandarin	hml	0164	jiě	sisters of Hua Mulan	hum	< 0159	
mandarin	hml	0165	dì	brothers of Hua Mulan	hum	< 0159	
mandarin	hml	0166	ZERO	the moment of reunion	tme		
mandarin	hml	0168	fēnghán	winterwind	abs		
mandarin	hml	0169	rǎnbìng	infectious disease	abs		
mandarin	hml	0170	chuáng	bed of Hua Mulan	inm		
mandarin	hml	0171	táng	room	loc		
mandarin	hml	0173	shíhòu	at this moment	tme		
mandarin	hml	0174	wu	comprehension of the marshal	abs		
mandarin	hml	0175	zhuāng	pretending	abs		
mandarin	hml	0176	jiǔyàn	feast	abs		
mandarin	hml	0177	shì	thing	abs		
mandarin	hml	0178	jīfáng	equipment room	loc		
mandarin	hml	0179	nán	hardship	abs		
mandarin	hml	0180	xiàolì	effect / benefit	abs		
mandarin	hml	0181	mínglì	fame	abs		
mandarin	hml	0182	běnfēn	duty of a woman	abs		
mandarin	hml	0183	nánháizǐ	boy (in general)	hum		
mandarin	hml	0184	dàjiā	everybody	hum		
mandarin	hml	0185	píngděng	equality	abs		
mandarin	hml	0186	quánlì	right	abs		
mandarin	hml	0187	jīnguó / xūméi	woman with manly spirit	hum		
mandarin	hml	0188	shìqíng	thing	abs		
mandarin	hml	0189	zhèlǐ	here	loc		
mandarin	hml	0190	yīngzhēng	apply	abs		
mandarin	hml	0191	ān	saddle	inm		
mandarin	hml	0192	ZERO	you	hum		
mandarin	hml	0193	ZERO	this (the reason that she had so much success)	abs		
mandarin	hml	0194	xiāng	each other	hum	> 0006, 0102	
mandarin	hml	0195	qìzhòng	regard highly	abs		
mandarin	hml	0196	wǎnshàng	evening	tme		
mandarin	jgz	0001	jìgōng	jìgōng	hum	< 0050, 0177; > 0045, 0049, 0080, 0081, 0082, 0085, 0087, 0088, 0124, 0134	
mandarin	jgz	0002	nián	year 829	tme		
mandarin	jgz	0003	nián	800 years	tme		
mandarin	jgz	0004	jìgōng	name of jìgōng	abs		
mandarin	jgz	0005	rénmén	people	hum		
mandarin	jgz	0006	fǎmíng	Buddhist name of Jigong	abs		
mandarin	jgz	0007	jiā	home of Jigong	loc		
mandarin	jgz	0008	shuōfǎ	saying about 0007	abs		
mandarin	jgz	0009	shèhuì	society	abs		
mandarin	jgz	0010	shēnshì	experiences of 0001	abs		
mandarin	jgz	0011	diē	father of Jigong	hum	< 0021, 0050; > 0038	
mandarin	jgz	0012	cūn	Yongning village of Yongning district	loc		
mandarin	jgz	0013	bèijǐng	friends and family of 0011	hum		
mandarin	jgz	0014	guān	land of Limaochun	loc		
mandarin	jgz	0015	shěngcháng	province governor	hum		
mandarin	jgz	0016	bīngquán	military rights of Limaochun	abs		
mandarin	jgz	0017	jiātíng	household of Limaochun (and Jigong)	abs		
mandarin	jgz	0018	qián	money of Limaochun	mss		
mandarin	jgz	0019	xián	free time of Limaochun	abs		
mandarin	jgz	0020	dì	land of Limaochun after retirement	loc		
mandarin	jgz	0021	liǎngkǒu	Limaochun and his wife	hum	< 0050; > 0011, 0024	
mandarin	jgz	0022	chuáng	bed of Limaochun and his wife	inm		
mandarin	jgz	0023	tiān	life of Limaochun	abs		
mandarin	jgz	0024	tàitài	wife of Limaochun	hum	< 0021, 0050; > 0038	
mandarin	jgz	0025	shén	Buddha	anm		
mandarin	jgz	0026	sì	temple	loc	> 0063, 0064	
mandarin	jgz	0027	táng	Luohan hall	loc		
mandarin	jgz	0028	xiāng	donation cabinet in Luohan hall	inm		
mandarin	jgz	0029	qián	money Limaochun and his wife put in the donation cabinet	mss		
mandarin	jgz	0030	xiāng	incense sticks of Limaochun and his wife	inm		
mandarin	jgz	0031	tóu	Kowtow the wife of Limaochun did	abs		
mandarin	jgz	0032	luóhàn	18 Luohan in the Luohan hall	inm		
mandarin	jgz	0033	fóxiàng	Buddha statue of the Buddha that fights dragons	inm		
mandarin	jgz	0034	héshàng	little monk walking by	hum		
mandarin	jgz	0035	héshàng	old monk walking by	hum		
mandarin	jgz	0036	tiān	second day	tme		
mandarin	jgz	0037	yè	after one night	tme		
mandarin	jgz	0038	dùzi	stomach of Limaochun's wife	bdp	M 0024	
mandarin	jgz	0040	qián	money Limaochun and his wife give temple after becoming pregnant	mss		
mandarin	jgz	0041	guòchéng	process of the pregnancy	abs		
mandarin	jgz	0042	yuè	10 months that pass during the pregnancy	tme		
mandarin	jgz	0043	chǎnfáng	delivery room	loc		
mandarin	jgz	0044	chǎnpóér	nurse	hum		
mandarin	jgz	0045	zuǐ	mouth of Jigong	bdp	M 0001	
mandarin	jgz	0046	zhè	smiling of Jigong	abs		
mandarin	jgz	0047	shī	song the old monk sings to Jigong	abs		
mandarin	jgz	0048	láilì	origin of Jigong	abs		
mandarin	jgz	0049	nǎodài	head of Jigong	bdp	M 0001	
mandarin	jgz	0050	ZERO	Jigong, his mother and his father	hum	> 0001, 0011, 0021, 0024	
mandarin	jgz	0051	shū	books Jigong reads	inm		
mandarin	jgz	0052	àihǎo	hobby Jigong has	abs		
mandarin	jgz	0053	wū	room of Jigong	loc		
mandarin	jgz	0054	fójīng	Buddhist scriptures	inm		
mandarin	jgz	0055	mùyú	wooden fish	inm		
mandarin	jgz	0056	fǎshì	religious ceremony for dead parents of Jigong	abs		
mandarin	jgz	0057	yànkou	incense for religious ceremony	inm		
mandarin	jgz	0058	míngzi	name of Jigong when he was small	abs		
mandarin	jgz	0059	zhé	Jigong wanting to leave his home	abs		
mandarin	jgz	0060	jiùjiù shushu	uncles of Jigong (mother's and father's side)	hum	< 0061	
mandarin	jgz	0061	qīnqī	relatives of Jigong	hum	> 0060	
mandarin	jgz	0062	zhī	family tree	abs		
mandarin	jgz	0063	sìmén	door of the temple	loc	M 0026	
mandarin	jgz	0064	sìyuàn	temple yard	loc	M 0026	
mandarin	jgz	0065	símiào	temples Jigong visits	loc		
mandarin	jgz	0066	shān	famous mountains Jigong visits	loc		
mandarin	jgz	0067	chuān	famous rivers and lakes Jigong visits	loc		
mandarin	jgz	0068	sì	Lingyin temple	loc	> 0172	
mandarin	jgz	0069	hángzhōu	Hangzhou	loc		
mandarin	jgz	0070	héshàng	monk in the Lingyin temple	hum	< 0072	
mandarin	jgz	0071	ZERO	Jigong wantint to stay in the temple for a night	abs		
mandarin	jgz	0072	tamen	monks from Lingyin temple	hum	> 0070	
mandarin	jgz	0073	jiānsì	temple manager	hum	< 0077, 0134, 0142, 0165; > 0133	
mandarin	jgz	0074	fāngzhàng	Fangzhang	hum	< 0077; > 0076, 0078	
mandarin	jgz	0075	liántái	platform Fangzhang sits on	loc		
mandarin	jgz	0076	yǎnjīng	eyes of the Fangzhang	bdp	M 0074	
mandarin	jgz	0077	zánmén	0073 + 0074	hum	> 0073, 0074	
mandarin	jgz	0078	bǎngzi	hand of Fangzhang	bdp	M 0074	
mandarin	jgz	0079	zuǐbā	slap Fangzhang gives Daoji	abs		
mandarin	jgz	0080	liǎn	face of Jigong	bdp	M 0001; > 0081, 0082	
mandarin	jgz	0081	liǎn	left face	bdp	M 0080	
mandarin	jgz	0082	liǎn	right face	bdp	M 0080	
mandarin	jgz	0083	fēnzhōng	time it took to beat Jigong	tme		
mandarin	jgz	0084	ZERO	the beating	abs		
mandarin	jgz	0085	yǎn	eyes of Jigong	bdp	M 0001	
mandarin	jgz	0086	yīfú	clothes of Jigong	inm		
mandarin	jgz	0087	shǒu	hands of Jigong	bdp	M 0001	
mandarin	jgz	0088	zú	feet of Jigong	bdp	M 0001	
mandarin	jgz	0089	màozi	hat of Jigong	inm		
mandarin	jgz	0090	jùhuà	speech of Fangzhang	abs		
mandarin	jgz	0091	táng	court	loc		
mandarin	jgz	0092	zhènggōng	presented evidence	inm		
mandarin	jgz	0093	jìdiān	crazy name for Jigong	abs		
mandarin	jgz	0094	jiǔ	alcohol Jigong sometimes drinks	mss		
mandarin	jgz	0095	ròu	meat Jigong sometimes eats	mss		
mandarin	jgz	0096	yisī	meaning of the saying of the Fangzhang	abs		
mandarin	jgz	0097	shìér	what happened afterwards	abs		
mandarin	jgz	0098	jiāshā	cape of Guangliang	inm	> 0105	
mandarin	jgz	0099	yuánwàng	wish of Guangliang	abs		
mandarin	jgz	0100	tiān	the day Fangzhang dies	tme		
mandarin	jgz	0101	nián	New Year	tme		
mandarin	jgz	0102	fó	Buddha statue	inm		
mandarin	jgz	0103	yúnjǐn	cloud pattern brocade	inm		
mandarin	jgz	0104	nánjīng	Nanjing	loc		
mandarin	jgz	0105	kuàiér	the part of the cape	inm	M 0098	
mandarin	jgz	0106	jīnxiàn	silver thread	inm		
mandarin	jgz	0107	fěicuì	jade	inm		
mandarin	jgz	0108	zuānshí	cobalt	inm		
mandarin	jgz	0109	gōuzi	golden hooks	inm		
mandarin	jgz	0110	báiyù	white jade	inm		
mandarin	jgz	0111	bìchú	cabinet	loc	> 0114	
mandarin	jgz	0112	zhè	Guangliang not wearing his cape	abs		
mandarin	jgz	0113	jīntiān	today	tme		
mandarin	jgz	0114	ménér	door of the cabinet	inm	M 0111	
mandarin	jgz	0115	túdì	four disciples of Jigong	hum	M 0142; > 0116, 0117, 0118, 0119, 0137, 0144	
mandarin	jgz	0116	huìbǐng	pancake baker	hum	< 0115, 0142	
mandarin	jgz	0117	huímiàn	noodle cook	hum	< 0115, 0142	
mandarin	jgz	0118	huícài	dish stewer	hum	< 0115, 0142; > 0136	
mandarin	jgz	0119	huífàn	rice cook	hum	< 0115, 0142	
mandarin	jgz	0120	wàibiānér	outside of the temple	loc		
mandarin	jgz	0121	nóngtián	fields	loc		
mandarin	jgz	0122	nà	Guangliang lost the cape	abs		
mandarin	jgz	0123	ménkǒuér	door of the mountains	loc	> 0145, 0158	
mandarin	jgz	0124	hunshēn	body of Jigong	bdp	< 0001	
mandarin	jgz	0125	liǎng	two bottles (?) of alcohol Jigong drank	inm		
mandarin	jgz	0126	wèi	smell of Jigong	abs		
mandarin	jgz	0127	páigǔ	chop	inm		
mandarin	jgz	0128	jī	fried chicken	inm		
mandarin	jgz	0129	wuhàn	Wuhan	loc		
mandarin	jgz	0130	cháng	spicy duck intestines	inm		
mandarin	jgz	0131	xiùzi	sleeve of Jigong	inm		
mandarin	jgz	0132	ròu	meat Jigong throws into Guangliang's face	inm		
mandarin	jgz	0133	zuǐ	mouth of Guangliang	bdp	< 0073	
mandarin	jgz	0134	ZERO	Guangliang and Jigong	hum	> 0073, 0001	
mandarin	jgz	0135	zhǐ	paper on the temple door (to the mountains)	inm		
mandarin	jgz	0136	liǎnsèér	face color of 0118	abs	< 0118	
mandarin	jgz	0137	rénér	two of the four disciples	hum	< 0115	
mandarin	jgz	0138	shuǐ	water	mss		
mandarin	jgz	0139	ZERO	the watering of the pawn ticket	abs		
mandarin	jgz	0140	ZERO	the problem	abs		
mandarin	jgz	0141	zhǔyì	idea noodle cook has	abs		
mandarin	jgz	0142	zan	the four disciples and Guangliang	hum	> 0115, 0116, 0117, 0118, 0119, 0073	
mandarin	jgz	0143	dāngpū	pawn shop	loc	> 0151	
mandarin	jgz	0144	rénér	each of the four disciples	hum	< 0115	
mandarin	jgz	0145	jiǎoér	corner of the door of the temple	loc	M 0123	
mandarin	jgz	0146	dào	road	loc		
mandarin	jgz	0147	rén	people on the road	hum		
mandarin	jgz	0148	shēnghuó	life of the door	abs		
mandarin	jgz	0149	shìmiàn	world	inm		
mandarin	jgz	0150	zhè	the door wanting to see the world	abs		
mandarin	jgz	0151	mén	door of the pawn shop	inm	M 0143	
mandarin	jgz	0152	xiǎoèr	servant	hum		
mandarin	jgz	0153	yínzi	two silver coins	inm		
mandarin	jgz	0154	zhè	coming out and using the whole door as pawn ticket	abs		
mandarin	jgz	0155	guījǔ	rules of the pawn shop	abs		
mandarin	jgz	0156	zhǔyì	idea of pancake cook	abs		
mandarin	jgz	0157	mùjiàng	carpenter	hum		
mandarin	jgz	0158	dìfāng	the part of the door with the pawn ticket on it	loc	M 0123	
mandarin	jgz	0159	zhè	hanging the door with a hole	abs		
mandarin	jgz	0160	kūlóng	hole in the door	abs		
mandarin	jgz	0161	ZERO	something to hang on the hole in the door	inm		
mandarin	jgz	0162	ménshén	picture of a door god	inm		
mandarin	jgz	0163	fāngzhàng	picture of fāngzhàng	inm		
mandarin	jgz	0164	zhízǐ	nephew of Guangliang	hum	< 0165, 0177; 0176	
mandarin	jgz	0165	ZERO	Guangliang and his nephew	hum	> 0073, 0164	
mandarin	jgz	0166	jīntiān	today	tme		
mandarin	jgz	0167	shìér	what Guangliang wants his nephew to do	abs		
mandarin	jgz	0168	wǎnshàng	today evening	tme		
mandarin	jgz	0169	huóbǎ	torch	inm		
mandarin	jgz	0170	lóu	building where 0001 lives	loc		
mandarin	jgz	0171	qian	money Guangliang gives his nephew for burning down 0170	mss		
mandarin	jgz	0172	qiáng	wall of the temple	inm	M 0068	
mandarin	jgz	0173	cháihuǒ	firewood	inm		
mandarin	jgz	0174	xiǎoshí	time for stacking firewood	tme		
mandarin	jgz	0175	jiǔsè	alcohol and women	inm		
mandarin	jgz	0176	shēnzi	body of Hulai	bdp	M 0164	
mandarin	jgz	0177	rener	Jigong and Hulai	hum	> 0001, 0164, 0178	
mandarin	jgz	0178	rener	each of 0177	hum	< 0177	
mandarin	jgz	0179	bào	part of firewood	inm		
mandarin	jgz	0180	yè	half of the night	tme		
mandarin	jgz	0181	huǒér	fire	inm		
mandarin	jgz	0182	tiān	sky	loc		
mandarin	jgz	0183	duīér	stack of firewood	inm		
mandarin	jgz	0184	rener	people	hum		
mandarin	jgz	0185	biānpáo	firework	inm		
mandarin	jgz	0186	xiǎoshí	time it takes for the building to burn down	tme		
mandarin	lzh	0001	dìzhǔ	landlord (name: zhù)	hum	< 0004, 0025	
mandarin	lzh	0002	yuánwài	landlords	hum		
mandarin	lzh	0003	qián	money	mss		
mandarin	lzh	0004	jiā	family / home of zhù	hum	> 0001, 0005, 0048	
mandarin	lzh	0005	nǚér	daughter of zhù (name: zhùyīngtái)	hum	< 0004, 0015, 0024; > 0012, 0026, 0031	
mandarin	lzh	0006	zúguī	ethnic rule	abs		
mandarin	lzh	0007	nǚxìng	women	hum		
mandarin	lzh	0008	cáichǎn	property	inm		
mandarin	lzh	0009	nán	man	hum		
mandarin	lzh	0010	érzi	son	hum		
mandarin	lzh	0011	(bìxiān)ān	convent	loc	> 0018	
mandarin	lzh	0012	nánzhuāng	man costume / dressed up as a boy	hum	< 0004	
mandarin	lzh	0013	tóngxué	classmate of zhùyīngtái (name: liángshānbó)	hum	< 0015, 0024, 0028; > 0021, 0044	
mandarin	lzh	0014	jiā	family / home of liángshānbó	loc		
mandarin	lzh	0015	ZERO	zhùyīngtái and liángshānbó (we, they, their)	hum	> 0005, 0013	
mandarin	lzh	0016	chūn	spring	tme		
mandarin	lzh	0017	qiū	autumn	tme		
mandarin	lzh	0018	lǎoshī	teachers	hum	< 0011	
mandarin	lzh	0019	jiāxiāng	hometown	loc		
mandarin	lzh	0020	nián	(three) years	tme		
mandarin	lzh	0021	xīn	heart	bdp	M 0013	
mandarin	lzh	0022	rén	person (whom Liangshanbo asks to go to Zhùyīngtái‘s family)	hum		
mandarin	lzh	0023	fùjiāgōngzǐ	son of a wealthy family (name: mǎwéncái)	hum	< 0024	
mandarin	lzh	0024	tāmen	the three of them (mǎwéncái, zhùyīngtái, liángshānbó)	hum	> 0005, 0013, 0023	
mandarin	lzh	0025	fùmǔ	parents of zhùyīngtái	hum	> 0001	
mandarin	lzh	0026	xìnggé	character of zhùyīngtái	abs	M 0005	
mandarin	lzh	0027	yíngqīn	bridal procession	abs		
mandarin	lzh	0028	fén	grave of liángshānbó	loc	> 0013, 0039	
mandarin	lzh	0029	ZERO	they (drummers?)	hum		
mandarin	lzh	0030	huājiào	bridal sedan chair	inm		
mandarin	lzh	0031	shēn	body of zhùyīngtái	bdp	M 0005	
mandarin	lzh	0032	yī	(red) clothes of zhùyīngtái	inm		
mandarin	lzh	0033	qún	(red) dress of zhùyīngtái	inm		
mandarin	lzh	0034	fú	plain white clothes of zhùyīngtái	inm		
mandarin	lzh	0035	fēng	wind	abs		
mandarin	lzh	0036	yún	cloud	abs		
mandarin	lzh	0037	yěhuā	wild flower	anm		
mandarin	lzh	0038	húdié	(two) butterflies	anm		
mandarin	lzh	0039	féntóu	grave mound of liángshānbó‘s grave	loc	M 0028	
mandarin	lzh	0040	yángguāng	sunshine	abs		
mandarin	lzh	0041	gǔdài	ancient times	tme		
mandarin	lzh	0042	nǚzǐ	girl	hum		
mandarin	lzh	0043	nánzǐ	boy	hum		
mandarin	lzh	0044	rénpǐn	character of liángshānbó	abs	M 0013	
mandarin	lzh	0046	xiǎngniàn	missing	abs		
mandarin	lzh	0047	bàifǎng	visit	abs		
mandarin	lzh	0048	qīn	relative of zhùyīngtái	hum	< 0004	
mandarin	lzh	0049	dǎjī	hurt	abs		
mandarin	lzh	0050	Zhu	name of Zhu landlord	abs		
mandarin	lzh	0051	nianling	age of going to school	abs		
mandarin	lzh	0053	ZERO	things women understand	abs		
mandarin	lzh	0054	Bixianan	name of convent where Zhu Yingtai goes	abs		
mandarin	lzh	0055	Lianghsanbo	name of Liangshanbo	abs		
mandarin	lzh	0056	tian	first day of school	tme		
mandarin	lzh	0057	dongxi	things that Zhu Yingtai can learn from Liangshanbo	abs		
mandarin	lzh	0058	shi	poems Liangshanbo and Zhu Yingtai read together	inm		
mandarin	lzh	0059	wen	scriptures Liangshanbo and Zhuyingtai read together	inm		
mandarin	lzh	0060	guanxi	relationship between Liangshanbo and Zhuyingtai	abs		
mandarin	lzh	0061	guimi	best girlfriends	abs		
mandarin	lzh	0062	nǚshēng	girls	hum		
mandarin	lzh	0063	nansheng	boys	hum		
mandarin	lzh	0064	jiyou	best boyfriends	abs		
mandarin	lzh	0065	xuenianqi	semester	tme		
mandarin	lzh	0066	shihou	moment when the school year is over	tme		
mandarin	lzh	0067	ganqing	feelings Zhuyingtai and Liangshanbo have towards each other	abs		
mandarin	lzh	0068	yue	one month after Zhuyingtai and Liangshanbo have returned home	tme		
mandarin	lzh	0069	jia	home(town) of Zhuyingtai	loc		
mandarin	lzh	0070	jieguo	result of the visit of Liangshanbo	abs		
mandarin	lzh	0071	shihou	moment when Liangshanbo sees Zhuyingtai	tme		
mandarin	lzh	0072	ye	business of the Zhu family	inm		
mandarin	lzh	0073	shihou	tme when Zhuyingtai and Liangshanbo attended school	tme		
mandarin	lzh	0074	shihou	tme when Liangshanbo is rejected by 0001	tme		
mandarin	lzh	0075	jieguo	result of the rejection of Liangshanbo	abs		
mandarin	lzh	0076	xiaoxi	news that Liangshanbo died	abs		
mandarin	lzh	0077	baobanhunyin	arranged marriage	abs		
mandarin	lzh	0078	yaoqiu	condition	abs		
mandarin	lzh	0079	lu	street of wedding procession	loc		
mandarin	lzh	0080	luo	gongs of wedding procession	inm		
mandarin	lzh	0081	gu	drums of wedding procession	inm		
mandarin	lzh	0082	shihou	moment when Zhuyingtai steps out of marriage sedan	tme		
mandarin	lzh	0083	ZERO	her sobbing, her loud voice	abs		
mandarin	lzh	0084	leisheng	thunder	inm		
mandarin	lzh	0085	sheng	loud sound	inm		
mandarin	lzh	0086	shihou	the moment the loud sound erupts	tme		
mandarin	lzh	0087	zongshen	leap Zhuyingtai takes	inm		
mandarin	lzh	0088	juxiang	loud sound when grave closes	abs		
mandarin	lzh	0089	shihou	moment when grave closes	tme		
mandarin	lzh	0090	ZhuYingtai	name of Zhuyingtai	abs		
nafsan	kori	0001	Egun	Nguna island	loc		
nafsan	kori	0002	ntwam	devil	abs	> 0023	
nafsan	kori	0003	natrauswen	true story	abs		
nafsan	kori	0004	nmatu	woman (to be eaten by the devil)	hum	> 0005; < 0008, 0013	
nafsan	kori	0005	nfag	sore(s) on the woman's body	bdp	M 0004	
nafsan	kori	0006	nasok-o	the clean skin	bdp		
nafsan	kori	0007	kori	the woman's dog	anm	< 0008, 0013, 0020	
nafsan	kori	0008	ZERO	the woman and her dog	hum	> 0004, 0007	
nafsan	kori	0009	esa	the place where they landed (Krikai)	loc		
nafsan	kori	0010	Krikai	the name of the place (Krikai)	abs		
nafsan	kori	0011	ntaf	high hill	loc		
nafsan	kori	0012	teesa	the woman's child	hum	< 0013, 0020	
nafsan	kori	0013	ZERO	the woman, her dog, her child	hum	> 0004, 0007, 0012	
nafsan	kori	0014	p̃og	at night	tme		
nafsan	kori	0015	aliat	at daytime	tme		
nafsan	kori	0016	nuasog	smoke	inm		
nafsan	kori	0017	nas	bow	inm		
nafsan	kori	0018	timen	five arrows	inm		
nafsan	kori	0019	ZERO	the meat the woman is cooking	inm		
nafsan	kori	0020	ZERO	the child and the dog	hum	> 0007, 0012	
nafsan	kori	0021	tp̃er	fence	inm		
nafsan	kori	0022	namet	door of the fence	inm		
nafsan	kori	0023	nale	the devil's voice	abs	M 0002	
nafsan	kori	0024	elau	sea / ocean	loc		
nafsan	kori	0025	raru	the devil's canoe	inm		
nafsan	kori	0026	napu	road	loc		
nafsan	kori	0027	natokon	their village	loc		
nafsan	kori	0028	Taalo	name of the village	abs		
nafsan	kori	0029	sum̃	the devil's house	loc		
nafsan	kori	0030	namet	the door of the devil's house	inm		
nafsan	kori	0031	pol	testicles of the devil	bdp	M 0007	
nafsan	kori	0032	natik	side of the man	loc		
nafsan	lelep	0001	faat	stone (Lelep)	inm		
nafsan	lelep	0002	ZERO	the people who made the altar	hum		
nafsan	lelep	0003	potut	altar	inm	< 0034	
nafsan	lelep	0004	faat	other stones	inm		
nafsan	lelep	0005	kram	axe	inm		
nafsan	lelep	0006	nru	the two stones of the narrator	inm		
nafsan	lelep	0007	Aneityum	Aneityum	loc		
nafsan	lelep	0008	natik	edge (of the river)	loc		
nafsan	lelep	0009	nai	water / river	loc		
nafsan	lelep	0010	ga	stone / rock	inm		
nafsan	lelep	0011	ga	different stone	inm		
