corpus	text	refind	label	description	class	relations	notes
teop	iar	0101	ruene	river	loc		
teop	iar	0102	ruene	water	loc		
teop	iar	0103	konoboo	oil	mss		
teop	iar	0104	mohina	garden 0004 can make	loc		
teop	iar	0107	naono	firewood	inm		
teop	iar	0108	kiu	work 0004 can do	abs		
teop	iar	0109	taba-an	food	mss		
teop	iar	0112	roanabai	mother in law	hum	< 0098, 0118	
teop	iar	0113	avue	sister in law	hum	< 0098	
teop	iar	0114	roanabai	males in law	hum	< 0098	
teop	iar	0115	roanabai	females in law	hum	< 0098	
teop	iar	0116	avue	sisters in law	hum	< 0098	
teop	iar	0117	raen	nc	hum		
teop	iar	0118	ori	0112 and 0004	hum	> 0112, 0004	
teop	iar	0119	vagana	fish	anm		
teop	iar	0123	taba	things	mss		
teop	iar	0124	puhana	high tide	abs		
teop	iar	0125	irihi	edge of the reef	loc		
teop	iar	0126	masi	dry reef	loc		
teop	mat	0001	vaan	village	loc		
teop	mat	0002	beiko	little children in the village	hum		
teop	mat	0003	moon	pregnant woman in the village	hum	< 0020, 0022, 0025	
teop	mat	0004	bai	mango tree	loc		
teop	mat	0006	bai	mango the pregnant woman would like to eat (direct speech)	inm		depicted reality
teop	mat	0008	pusu	stump of the mango tree	inm		
teop	mat	0009	ZERO	mangos in the tree the woman throws at	inm	> 0010	
teop	mat	0010	bai	mango that falls down	inm	< 0009	
teop	mat	0011	roosuu	giant sitting in front of a cave	anm	< 0022, 0025	
teop	mat	0013	avaava	cave	loc	< 0014	
teop	mat	0014	matavus	door of the cave	inm	< 0013	
teop	mat	0015	tavaan	people of the village looking for the woman	hum		
teop	mat	0018	beiko	child	hum	< 0020, 0022	
teop	mat	0019	vuhun	bow the giant makes for the child	inm		
teop	mat	0020	ori	the woman and the child	hum	> 0003, 0018	
teop	mat	0021	guu	pig giant brings back from pig hunting	anm		
teop	mat	0022	ori	the woman, the child and the giant	anm	> 0003, 0018, 0011	
teop	mat	0023	tabaan	unsalted food	mss		
teop	mat	0024	tahii	saltwater	mss		
teop	mat	0025	a-re	the woman and the giant	anm	> 0003, 0011	
teop	mat	0026	subunubu	tomorrow (the day the giant will get saltwater)	tme		
teop	mat	0027	kururu	bamboo giant cuts	inm		
teop	mat	0028	kasuana	beach where the giant gets saltwater	loc		
teop	mat	0029	mohina	garden of the grandmother	loc		
teop	mat	0030	suburi	grandparents of 0018	hum	> 0031, 0033	
teop	mat	0031	sumeke	the old man (the grandfather)	hum	< 0030	
teop	mat	0032	voora	mountains	loc		
teop	mat	0033	ZERO	grandmother	hum	< 0030	
teop	mat	0034	pauna	banana plant	loc		
teop	mat	0035	pauna	bananas of 0034	inm		
teop	mat	0036	tabaan	food for 0003 who had disappeared	mss		
teop	mat	0037	mohina muu	taro garden of 0030	loc		
teop	mat	0038	inu	house of 0030	loc		
teop	mat	0039	guu	pigs that are butchered for 0020	anm		
teop	mat	0040	tabaan	all kinds of food to be prepared for 0020	mss		
teop	mat	0041	night	time when food will be prepared (in the night)	tme		
teop	mat	0042	veoveo	the village square	loc		
teop	sii	0001	roosuu	giant	hum	< 0011, 0118	
teop	sii	0002	naovana	all kinds of animals the giant can change into	anm		
teop	sii	0005	tobara otei	group of men sitting on the beach	hum	> 0041, 0039, 0036, 0035, 0034, 0033, 0032, 0048, 0052, 0053, 0068, 0069, 0071, 0078, 0080, 0083, 0088, 0091, 0094, 0101, 0114, 0120, 0122, 0067, 0141, 0143; < 0011, 0128	
teop	sii	0006	kasuana	the beach	loc		
teop	sii	0008	tahii	sea	loc		
teop	sii	0009	taba	another thing taught by the giant (actual one)	abs		
teop	sii	0010	ariono	ariono vines (actual ones)	inm		
teop	sii	0011	eara	the giant and the group of men	hum	> 0001, 0005, 0041, 0039, 0036, 0035, 0034, 0033, 0032, 0048, 0052, 0053, 0068, 0069, 0071, 0078, 0080, 0083, 0088, 0091, 0094, 0101, 0114, 0120, 0118, 0122, 0067, 0143; < 0128	
teop	sii	0012	kave	nets for catching fish	inm		
teop	sii	0013	rasuu	jungle	loc		depicted reality
teop	sii	0014	raviana	raviana vines to be cut in the jungle (plan of giant, not actual ones)	inm		depicted reality
teop	sii	0015	ariono	ariono vines (plan of giant, not actual ones)	inm		depicted reality
teop	sii	0016	kara	fibre in the middle of the ariono vines	inm		
teop	sii	0017	kanono	string for the net made of fibre of ariono vines	inm		
teop	sii	0018	roava	sun	inm		
teop	sii	0020	taba	another thing to be taught by the giant (plan of giant, not actual thing)	abs		
teop	sii	0021	kara kave	kave vines cut by the men and the giant	inm		
teop	sii	0025	ZERO	actual nets the fishermen tie	inm	> 0042	
teop	sii	0027	baoru	bamboo frame	inm	> 0123	
teop	sii	0029	kanono	ropes	inm		
teop	sii	0030	hum	these two parts (the pulling and opening of the net)	abs		
teop	sii	0032	vapara-me=	partners of each man in the group of men	hum	< 0005, 0011, 0128	
teop	sii	0033	enam	one group of partners	hum	< 0005, 0011, 0128	
teop	sii	0034	enam	one group of partners	hum	< 0005, 0011, 0128	
teop	sii	0035	enam	one group of partners	hum	< 0005, 0011, 0128	
teop	sii	0036	enam	one group of partners	hum	< 0005, 0011, 0128	
teop	sii	0039	aba	missing partner for the giant	hum	< 0005, 0011, 0128	
teop	sii	0041	otei	man who does not have a net	hum	< 0005, 0011, 0128	
teop	sii	0042	ZERO	one of the nets, used by giant and his partner	inm	< 0025	
teop	sii	0043	kae	bags of the men	inm		
teop	sii	0044	sinivi	canoes of the men	inm	> 0079, 0087, 0090, 0093, 0110, 0125	
teop	sii	0045	iana	fish	inm		
teop	sii	0047	moon	women of the men	hum	< 0128	
teop	sii	0048	otei	one man in the group of men	hum	< 0005, 0011, 0128	
teop	sii	0049	hagi	dances the woman make in the gogi celebration	abs		
teop	sii	0050	mararae	joy of the women about the catched fish	abs		
teop	sii	0051	ZERO	the fishing	abs		
teop	sii	0052	ean	one man of the group	hum	< 0005, 0011, 0128	
teop	sii	0053	ean	one man of the group	hum	< 0005, 0011, 0128	
teop	sii	0054	ei	clans of the men in the group	abs		
teop	sii	0055	too Karipa	Karipa clan	abs		
teop	sii	0056	an	man from the Karipa clan	hum		
teop	sii	0057	moon	woman from the Boen clan	hum		
teop	sii	0058	moon	woman from the NaoBoen clan	hum		
teop	sii	0059	manae	men from the NaoKaripa clan	hum		
teop	sii	0061	abana	men of the NaoBoen clan	hum		
teop	sii	0064	iana	fish	anm	> 0081; < 0076	
teop	sii	0067	ZERO	team of beaters	hum	< 0005, 0011, 0128	
teop	sii	0068	naba	group of blockade paddlers	hum	> 0069, 0071; < 0005, 0011, 0128	
teop	sii	0069	meha	one of the group of blockade paddlers	hum	< 0005, 0011, 0068, 0128	
teop	sii	0070	kave	net of 0069	inm		
teop	sii	0071	meha	one of the group of blockade paddlers	hum	< 0005, 0011, 0068, 0128	
teop	sii	0072	kave	net of 0071	inm		
teop	sii	0076	iana	fish from both first rounds of fishing (0064 and 0077)	anm	> 0064, 0077, 0081, 0089, 0092, 0095; < 0086	
teop	sii	0077	iana	more fish in the sea	anm	> 0081; < 0076	
teop	sii	0078	otei	one man in the group of men	hum	> 0080; < 0005, 0011, 0128,	
teop	sii	0079	sinivi	canoe of 0078	inm	< 0044	
teop	sii	0080	nam	our (0078 and his partner)	hum	< 0005, 0011, 0078, 0128	
teop	sii	0081	iana	fish filling the canoe of 0080	anm	< 0077, 0064, 0076	
teop	sii	0082	hum	this part to be left for next time	inm		
teop	sii	0083	meha	another man of the group	hum	< 0005, 0011, 0128	
teop	sii	0084	vaa-sun	one more round of fishing	abs		
teop	sii	0085	taba	one thing that was forgotten	abs		
teop	sii	0086	taba	the food that was cooked (taro and fish)	mss	> 0099, 0076, 0064, 0077, 0081, 0089, 0092, 0095	
teop	sii	0087	sinivi	one of the canoes	inm	< 0044	
teop	sii	0088	an	your (one of the men)	hum	< 0005, 0011, 0128	
teop	sii	0089	iana	one fish	inm	< 0076	
teop	sii	0090	sinivi	one of the canoes	inm	< 0044	
teop	sii	0091	an	one of the men	hum	< 0005, 0011, 0128	
teop	sii	0092	iana	one fish	inm	< 0076	
teop	sii	0093	sinivi	one of the canoes	inm	< 0044	
teop	sii	0094	an	one of the men	hum	< 0005, 0011, 0128	
teop	sii	0095	iana	one fish	inm	< 0076	
teop	sii	0096	tao-tao	act of baking and cooking	abs		
teop	sii	0097	papana	one cooking group	hum	< 0128	unclear if < 0005, or 0011, or 0047 or all of them
teop	sii	0098	papana	other cooking group	hum	< 0129	unclear if < 0005, or 0011, or 0047 or all of them
teop	sii	0099	taro	taro	inm	< 0086	
teop	sii	0101	otei	one man in the group of men	hum	< 0005, 0011, 0128	
teop	sii	0102	boni	this night	tme		
teop	sii	0104	va-goo-gogi	celebration	abs		
teop	sii	0105	iana	fish to be caught that night	anm	> 0106, 0108	
teop	sii	0106	aba	one of the fish to be caught	anm	< 0105	
teop	sii	0108	aba	one of the fish to be caught	anm	< 0105	
teop	sii	0110	sinivi	one of the canoes	inm	< 0044	
teop	sii	0111	iana	fish that are caught in the night	inm	> 0112, 0121	
teop	sii	0112	iana	one fish that was caught the giant wants	inm	< 0111	
teop	sii	0113	hena	name of the fish the giant wants	abs		
teop	sii	0114	otei	the man in the giant's canoe	hum	< 0005, 0011, 0118, 0128	
teop	sii	0116	iana	fish the man thinks is making the sound	anm	> 0117	
teop	sii	0117	vihi-na	tail of the fish	bdp	< 0116	
teop	sii	0118	nam	the giant and the man in his canoe	hum	> 0001, 0114; < 0011	
teop	sii	0120	papana	everyone in the group 0005 except for 0114	hum	< 0005, 0011, 0128	
teop	sii	0121	iana	fish that were caught by 0118 (giant and his partner)	inm	< 0111	
teop	sii	0122	otei	another man of the group	hum	< 0005, 0011, 0128	
teop	sii	0123	baoru	one of the bamboo frames	inm	< 0027	
teop	sii	0125	sinivi	the canoe 0114 got on to get away from the giant	inm	< 0044	
teop	sii	0127	beiko	children of the people in the village	hum	< 0128	
teop	sii	0128	ori	everybody in the village	hum	> 0005, 0047, 0127, 0041, 0039, 0036, 0035, 0034, 0033, 0032, 0048, 0052, 0053, 0068, 0069, 0071, 0078, 0080, 0083, 0088, 0091, 0094, 0101, 0114, 0120, 0122, 0067, 0130, 0141, 0143	
teop	sii	0129	vaan	the village	loc		
teop	sii	0130	taegoora	one man with sore bottom	hum	< 0128	
teop	sii	0131	avaava	cave of the giant	loc	> 0139	
teop	sii	0132	koara	decision what to do about the giant	abs		
teop	sii	0134	tabaan	food	mss		
teop	sii	0135	pusu kuhikuhi	war clubs	inm		
teop	sii	0136	toraara	axes	inm		
teop	sii	0137	ipoana	stone axes	inm		
teop	sii	0139	matavusu	door of the giant	inm	< 0131	
teop	sii	0141	papana	another group of the men	hum	< 0128, 0005, 0011	
teop	sii	0142	pusu kuhikuhi	war club	inm		
teop	sii	0143	aba	person that went to meet giant while others are hiding	hum	< 0128, 0005, 0011	
teop	sii	0144	taapeau	spears	inm		
teop	sii	0145	vasu	stones	inm		
teop	sii	0146	Boen	Boen clan	abs		
teop	sii	0147	NaoBoen	NaoBoen clan	abs		
teop	sii	0148	NaoKaripa	NaoKaripa clan	abs		
teop	viv	0001	otei	man (Piipii)	hum	> 0021, 0022, 0026	
teop	viv	0003	ruene	river	loc		
teop	viv	0004	vasu	stone	inm		
teop	viv	0007	nubunubu	morning when he goes to the river to wash and sunbathe	tme		
teop	viv	0008	hum	place where sun shines	loc		
teop	viv	0009	roava	sun	inm		
teop	viv	0011	otei	two men	hum	> 0012, 0013	
teop	viv	0012	meha	one of the two men (with a blind eye)	hum	< 0011	
teop	viv	0013	meha	the other one of the two men (with a rotten nose)	hum	> 0035; < 0011	
teop	viv	0014	nubunubu	the next morning	tme		
teop	viv	0015	beiko	other little children bathing in the river	hum		
teop	viv	0017	ta naono	actual piece of wood the giants use	inm		
teop	viv	0018	hopo	cave of the two giants	loc		
teop	viv	0019	vakokona	plan the giants make	abs		
teop	viv	0020	ta naono	a piece of wood the giants want to get	inm		
teop	viv	0021	moo	the feet of 0001	bdp	< 0001	
teop	viv	0022	kuri	the hands of 0001	bdp	< 0001	
teop	viv	0023	hanana	track the giants are walking on	loc		
teop	viv	0024	vakokona	idea 0001 has to rescue himself	abs		
teop	viv	0025	kara	string on hands of 0001	inm		
teop	viv	0026	suin	body of 0001	bdp	< 0001	
teop	viv	0028	pea	branch hanging on the track	inm		
teop	viv	0030	naono	tree	inm		
teop	viv	0031	vaan	village	loc		
teop	viv	0032	naono	trees the giants look up to find the boy	inm		
teop	viv	0035	mata	eyes of Rottennose (one of the giants)	bdp	< 0013	
teop	viv	0036	pusu	base of the tree 0001 is sitting on	loc		
teop	viv	0037	peha	one of the giants	hum	< 0011	
teop	viv	0038	ZERO	one of the giants	hum	< 0011	
tulil	all1	0001	ibən	land Butan	loc		
tulil	all1	0002	tor	log of wood	inm		
tulil	all1	0003	ZERO	Kankan	hum		
tulil	all1	0004	v	grandfather of speaker	hum		
tulil	all1	0005	gup	hunting of Kankan	abs		
tulil	all1	0006	kəvənau	big rain	inm		
tulil	all1	0007	tipur	forest	loc		
tulil	all1	0008	kəvop	dogs	anm		
tulil	all1	0009	Voi	pig river	loc	< 0028	
tulil	all1	0010	itən	name of the pig river	abs		
tulil	all1	0011	tarn	umbrella	inm		
tulil	all1	0012	kən	river bank	loc		
tulil	all1	0013	vəret	one side of the river	loc		
tulil	all1	0014	nangə	trees (in the river)	inm		
tulil	all1	0015	ZERO	flood	inm		
tulil	all1	0016	ioi	sea	loc		
tulil	all1	0017	məngəd	home village of 0003	loc		
tulil	all1	0018	tor	log of wood; dragon	anm	> 0020, 0021	
tulil	all1	0019	itən	name of dragon (Levator)	abs		
tulil	all1	0020	nung	bottom of dragon	bdp	M 0018	
tulil	all1	0021	lat	head of dragon	bdp	M 0018	
tulil	all1	0022	vəret	other side of the river	loc		
tulil	all1	0024	kəbərion	dream	abs		
tulil	all1	0025	nga	speaker	hum		
tulil	all1	0026	lat	head of pig river	loc	M 0028	
tulil	all1	0027	Vərgoi	Vergoi river	loc	< 0028	
tulil	all1	0028	maok	places where dragon goes	loc	> 0009, 0026, 0027	
tulil	all1	0029	ro	bamboo	inm		
tulil	all1	0030	nangə	trees	inm		
tulil	all1	0031	ZERO	the people of New Ireland	hum		
tulil	all1	0032	NiuAiland	New Ireland	loc		
tulil	all1	0033	Ailand	island (that is actually the dragon)	inm		
tulil	alrm	0001	ZERO	speaker	hum	> 0060, 0062, 0071, 0073; < 0006, 0034, 0054	
tulil	alrm	0002	kəvənav	rain	inm		
tulil	alrm	0003	məln	cousin, Fidelis Veninar	hum	> 0050; < 0006, 0034	
tulil	alrm	0004	itən	name of cousin	abs		
tulil	alrm	0005	laləng	the year 1994	tme		
tulil	alrm	0006	tang	speaker and cousin	hum	> 0001, 0003; < 0034	
tulil	alrm	0007	nə-mumə	place of departure, probably location of speaker	loc		
tulil	alrm	0008	west coast	where they are going	loc		
tulil	alrm	0009	central new ireland	central new ireland	loc		
tulil	alrm	0010	məngəd	place which they call Lambu	loc		
tulil	alrm	0011	ZERO	they (generic)	hum		
tulil	alrm	0012	məngədə	village, home of in-law Senta	loc		
tulil	alrm	0013	vadok	in-law	hum	< 0017, 0034	
tulil	alrm	0014	Senta	name of in-law (Senta)	abs		
tulil	alrm	0015	atad	church	inm		
tulil	alrm	0016	dərng	wife of Senta	hum	< 0017, 0034	
tulil	alrm	0017	ta	wife and Senta	hum	> 0016, 0013; < 0034	
tulil	alrm	0018	vənu	sun	inm	> 0069	
tulil	alrm	0019	təre	things	inm		
tulil	alrm	0020	tipur	bush	inm	< 022	
tulil	alrm	0021	nangə	trees	inm	> 0078; < 0022	
tulil	alrm	0022	idə.	bushes and trees	inm	> 0020, 0021	
tulil	alrm	0023	bu	betelnut	inm		
tulil	alrm	0024	mərəm	fruit	inm		
tulil	alrm	0025	turin	fire	inm		
tulil	alrm	0026	nangə	really big trees	inm		
tulil	alrm	0027	ioi	water	mss		
tulil	alrm	0028	Mətəvut,	Mətəvut,	loc		
tulil	alrm	0029	toktok	ending of Mətəvut,	loc		
tulil	alrm	0030	Dava	Dava	loc	> 0031	
tulil	alrm	0031	do	head of Dava	bdp	M 0030	
tulil	alrm	0032	tuk	big road	loc		
tulil	alrm	0033	molimoli	people that are jailed	hum		
tulil	alrm	0034	ZERO	speaker, cousin, and people from 0010	hum	> 0001, 0003, 0006, 0013, 0016, 0017, 0036	
tulil	alrm	0035	maok	time of staying in 0010	tme		
tulil	alrm	0036	molimoli	people from 0010	hum	< 0034	
tulil	alrm	0037	tangədə,	cooking	abs		
tulil	alrm	0038	nakən.	drinking	abs		
tulil	alrm	0039	tivən	rocks on the road	inm		
tulil	alrm	0040	bərən.'	mountain	loc		
tulil	alrm	0041	kəguing.	grass	inm		
tulil	alrm	0042	balut	birds	anm		
tulil	alrm	0043	lovakəti	hotness	abs		
tulil	alrm	0046	təre	Something 0003 wants to make	inm		
tulil	alrm	0047	nang	herbs to make it rain	inm		
tulil	alrm	0048	itən,	name of herbs	abs		
tulil	alrm	0049	tukər	wound of 0003	inm		
tulil	alrm	0050	katə	feet of 0003	bdp	M 0003	
tulil	alrm	0051	ngari	big peanut tree	loc		
tulil	alrm	0052	ro	bamboo	inm		
tulil	alrm	0053	Langer	David Langer	hum	< 0054	
tulil	alrm	0054	ZERO	David Langer and speaker	hum	> 0001, 0053, 0073	
tulil	alrm	0055	nang	herb with the name of a-kidəkidam	inm	> 0058	
tulil	alrm	0056	itən	name of 0055	abs		
tulil	alrm	0057	a-purpur	flower	inm		
tulil	alrm	0058	u	leaf of 0055	inm	M 0055	
tulil	alrm	0059	urəng	waterfall	loc	> 0086	
tulil	alrm	0060	nok	hand of 0001	bdp	M 0001	
tulil	alrm	0061	kəbitə	rope-plants at waterfall	inm		
tulil	alrm	0062	kuvit	nails of 0001	bdp	M 0001	
tulil	alrm	0063	utəm	sky	inm		
tulil	alrm	0064	kəmur	smoke, big gray cloud	inm		
tulil	alrm	0065	bərivu	wind	inm		
tulil	alrm	0066	vət	place where sun goes down	loc		
tulil	alrm	0067	vət	place where the sun rises	loc		
tulil	alrm	0068	ianem	lightning	inm		
tulil	alrm	0069	umi	the sun's eye	bdp	M 0018	
tulil	alrm	0070	tərotərot	raindrops	inm		
tulil	alrm	0071	do	head of speaker	bdp	M 0001	
tulil	alrm	0072	vərdət	darkness	abs		
tulil	alrm	0073	mi	eyes of 0054	bdp	M 0054, 0001	
tulil	alrm	0074	vul	night	tme		
tulil	alrm	0075	a-tade	two weeks	tme		
tulil	alrm	0076	miləmiləng	drizzling	inm		
tulil	alrm	0077	kəvəlok	shoots on the trees	inm		
tulil	alrm	0078	kən	neck of the trees	inm	M 0021	
tulil	alrm	0079	kəvəlok	buds on the bush	inm		
tulil	alrm	0080	vəti	two days	tme		
tulil	alrm	0081	vəti	one day	tme		
tulil	alrm	0082	mukəm	in-law of David, one of Senta's fathers	hum	< 0085	
tulil	alrm	0083	ti	fathers of Senta	hum		
tulil	alrm	0084	dərng	0082's wife	hum	< 0085	
tulil	alrm	0085	ZERO	0082 and 0084	hum	> 0082, 0084	
tulil	alrm	0086	nung	bottom of waterfall	inm	M 0059	
tulil	alrm	0087	von	time when the rain was falling heavily	tme		
tulil	alrm	0088	ZERO	flood from the heavy rain	inm		
tulil	alrm	0089	tənovən,	rubbish pile	inm		
tulil	alrm	0090	təron	smell of decay	inm		
tulil	alrm	0091	kənogəl	black flies	anm		
tulil	alrm	0092	logə	bridges	inm		
tulil	alrm	0093	vəduvədur	cars	inm		
tulil	alrm	0094	bokbok	message that rain destroyed bridges, and speaker and friend made a thing to harm others	abs		
tulil	alrm	0095	təre	something bad that harms people	inm		
tulil	alrm	0096	to-Vəvəi	Vevei	hum		
tulil	alrm	0097	dərng	Vevei's wife	hum		
tulil	alrm	0098	lovakəti	anger of the flood / rain potion	inm		
tulil	alrm	0099	kəru~kərung	thunder	inm		
tulil	alrm	0100	molimoli	people on the bridges	hum		
tulil	alrm	0101	Keviang	Keviang	loc		
tulil	alrm	0102	Namatanai.	Namatanai.	loc		
tulil	alrm	0103	a-kəukəu	cocoa	inm	< 0115	
tulil	alrm	0104	latu	garden	loc		
tulil	alrm	0105	ZERO	banana trees	inm		
tulil	alrm	0106	kədikən	anger between 0085	abs		
tulil	alrm	0107	mətmət	food for 0006	inm		
tulil	alrm	0108	von	the way the bamboo should be removed	abs		
tulil	alrm	0109	a-pəkət	knife	inm		
tulil	alrm	0110	nə-bət	the cutting of the bamboo with a knife	abs		
tulil	alrm	0111	maok	time when 0006 made the rain fall	tme		
tulil	alrm	0112	bokbok	spell	abs		
tulil	alrm	0113	maok	time when no rain was falling	tme		
tulil	alrm	0114	iavava	dust	inm		
tulil	alrm	0115	ZERO	food	inm	> 0116, 0103	
tulil	alrm	0116	ləvək	banana	inm	< 0115	
tulil	alrm	0117	ZERO	cassava	inm		
tulil	alrm	0118	ləmat	coconut	inm		
tulil	alrm	0119	ZERO	young men	hum		
tulil	jkpp	0001	ZERO	mother of speaker	hum	> 0015; < 0013	
tulil	jkpp	0002	ngang	speaker	hum	> 0090, 0109, 0110; < 0004, 0020, 0013, 0071, 0104	
tulil	jkpp	0003	pən	big war	abs		
tulil	jkpp	0004	du	the speaker and the other people living with him there at that time	hum	> 0002, 0020, 0021, 0022, 0023, 0024, 0025, 0026, 0062; < 0020	
tulil	jkpp	0005	ləm	life of 0004	abs		
tulil	jkpp	0006	mətmət	food	inm		
tulil	jkpp	0007	laləng	four years war	tme		
tulil	jkpp	0008	u-vi	airplanes in war	inm		
tulil	jkpp	0009	maok	the sky	loc		
tulil	jkpp	0010	bek	cave	loc		
tulil	jkpp	0011	Vurvəgi	Vurvəgi river	loc		
tulil	jkpp	0012	Gakora vekate	name of the place where they hid	abs		
tulil	jkpp	0013	ZERO	speaker and mother	hum	> 0001, 0002	
tulil	jkpp	0014	bərtəm	night when mother dies	tme		
tulil	jkpp	0015	umək	breast of mother	bdp	M 0001	
tulil	jkpp	0016	laik	uncle of speaker	hum	> 0026, 0053	
tulil	jkpp	0017	itən	name of uncle	abs		
tulil	jkpp	0018	uil	son of uncle	hum	> 0026	
tulil	jkpp	0019	e-Nunu	wife of uncle	hum	> 0026, 0046	
tulil	jkpp	0020	mativon	all brothers of speaker	hum	> 0002, 0004, 0021, 0022, 0023, 0024, 0025, 0026; < 0004	
tulil	jkpp	0021	to-Pipite	brother of speaker Pipite	hum	> 0026; < 0020, 0004	
tulil	jkpp	0022	e-Lula	brother of speaker Lula	hum	> 0026; < 0020, 0004	
tulil	jkpp	0023	Tavinor	brother of speaker Tavinor	hum	> 0026; < 0020, 0004	
tulil	jkpp	0024	Tade	brother of speaker Tade	hum	> 0026; < 0020, 0004	
tulil	jkpp	0025	to-Melekit	brother of speaker Melekit	hum	> 0026; < 0020, 0004	
tulil	jkpp	0026	ronəng	stomachs of 0004	bdp	M 0002, 0004, 0020, 0016, 0018, 0019, 0021, 0022, 0023, 0024, 0025	
tulil	jkpp	0027	məngəda	home of 0004	loc		
tulil	jkpp	0028	Toburut	guy they call after mother's death	hum		
tulil	jkpp	0029	itən	name of 0028	abs		
tulil	jkpp	0030	Tulil	Tulil language	abs		
tulil	jkpp	0031	voin	ghosts	anm		
tulil	jkpp	0032	məngəd	place that belongs to the ghosts; where mother stays after death	loc		
tulil	jkpp	0033	urəng	Ureng ravup (waterfall); name of home of dead mother ghost	abs		
tulil	jkpp	0034	e-Vuet	Vuet	hum		
tulil	jkpp	0035	məngəd	village Ravup	loc		
tulil	jkpp	0036	ZERO	whoever died	hum		
tulil	jkpp	0037	idabi	spirits of the people who died	anm		
tulil	jkpp	0038	iaor	fear of 0002	abs		
tulil	jkpp	0039	a-bət	the thing that flies?	inm		
tulil	jkpp	0040	tən	thinking of 0002	abs		
tulil	jkpp	0041	uil	four children of uncle	hum	> 0042, 0043, 0044, 0045	
tulil	jkpp	0042	e-Tadar	Tadar, first son of uncle	hum	< 0041, 0052	
tulil	jkpp	0043	to-Varuvi	Varuvi, second child of uncle	hum	< 0041, 0052	
tulil	jkpp	0044	Martin	Martin, third child of uncle	hum	< 0041	
tulil	jkpp	0045	e-Patin	Patin, fourth child of uncle	hum	< 0041	
tulil	jkpp	0046	kəbərək	blood of aunt	bdp	M 0019	
tulil	jkpp	0047	do	place where 0002 puts dead 0019	loc		
tulil	jkpp	0048	do	place where blood comes out from	loc		
tulil	jkpp	0049	ibən	ground	loc		
tulil	jkpp	0050	kəlum	plant uncle is picking	inm		
tulil	jkpp	0051	Evek	Evek	loc		
tulil	jkpp	0052	ZERO	Tadar and Varuvi	hum	> 0042, 0043	
tulil	jkpp	0053	kən	neck of uncle	bdp	M 0016	
tulil	jkpp	0054	idabi	spirit of uncle's wife	anm		
tulil	jkpp	0055	laləng	the year 01985	tme		
tulil	jkpp	0056	kəvov	nephew of 0002; Tagong	hum	< 0099	
tulil	jkpp	0057	itən	name of 0056	abs		
tulil	jkpp	0058	Malobanga	Malobanga	loc		
tulil	jkpp	0059	bəli	pigs	anm		
tulil	jkpp	0060	tipur	bush	loc		
tulil	jkpp	0061	Gəngənit	name of bush	abs		
tulil	jkpp	0062	ta	0004 without speaker	hum	< 0004	
tulil	jkpp	0063	laləng	year when speaker goes to the bush for pigs	tme		
tulil	jkpp	0064	a	pig that they get in the bush	anm		
tulil	jkpp	0065	ləmat	coconuts	inm		
tulil	jkpp	0066	a-pərəgum	wild taro	inm		
tulil	jkpp	0067	ləvək	bananas	inm		
tulil	jkpp	0068	kəvop	nephew of 0002; toKabang	hum	< 0071, 0099	
tulil	jkpp	0069	itən	name of 0068	abs		
tulil	jkpp	0070	kəvop	dog that 0068 feeds	anm		
tulil	jkpp	0071	ZERO	0002 and 0068	hum	> 0002, 0068	
tulil	jkpp	0072	kəlak	house in the bush 0071 make	loc		
tulil	jkpp	0073	mərəm	bush flowers	inm		
tulil	jkpp	0074	vəti	the day when they went hunting	tme		
tulil	jkpp	0075	mənibərui	the next morning after 0074	tme		
tulil	jkpp	0076	vətə	meat that 0071 look for	inm		
tulil	jkpp	0077	məngəd	village Gaepka	loc		
tulil	jkpp	0078	Mərubət	Bainings	abs		
tulil	jkpp	0079	ləmat	two coconut trees	inm		
tulil	jkpp	0080	ləmat	coconuts from the coconut tree 0071 want to find	inm	M 0081	
tulil	jkpp	0081	gət	a few of the coconuts 0071 want to find	inm	< 0080	
tulil	jkpp	0082	ta	the coconuts 0002 actually brings back	inm		
tulil	jkpp	0083	bəli	huge pig 0071 find	anm	> 0085, 0086	
tulil	jkpp	0084	bəro	river	loc		
tulil	jkpp	0085	iduti	intestines of pig	bdp	M 0083	
tulil	jkpp	0086	kəbərk	blood of pig	bdp	M 0083	
tulil	jkpp	0087	kəbit	rope	inm		
tulil	jkpp	0088	bokbok	story about Ravup	abs		
tulil	jkpp	0089	laik	ancestors	hum		
tulil	jkpp	0090	umi	eyes of 0002	bdp	M 0002	
tulil	jkpp	0091	bitəmut	old belief	abs		
tulil	jkpp	0092	vətak	places that have monsters	loc		
tulil	jkpp	0093	Piupiu	Piupiu	anm		
tulil	jkpp	0094	vəvat	monsters	anm		
tulil	jkpp	0095	itən	name of 0092	abs		
tulil	jkpp	0096	Tulil	Tulil people	hum		
tulil	jkpp	0097	Bior	Tolai	loc		
tulil	jkpp	0098	Nəpəpər.	Nəpəpər.	loc		
tulil	jkpp	0099	kəvop	nephews of 0002	hum	> 0068, 0056, 0100, 0101, 0102	
tulil	jkpp	0100	Lait	Lait, nephew	hum	< 0099	
tulil	jkpp	0101	to-Uvi	to-Uvi, nephew	hum	< 0099	
tulil	jkpp	0102	to-Pitdiat	to-Pitdiat, nephew	hum	< 0099	
tulil	jkpp	0103	Atven	Atven	hum		
